throughput,packet_loss,jitter
69.25,56.0,0.18924999999999997
56.900000000000006,41.0,0.028499999999999998
28.450000000000003,20.5,0.014249999999999999
0.0,0.0,0.0
67.9,75.0,0.177
48.697500000000005,61.29,0.1335
29.495,47.58,0.09
105.0,0.36,0.093
104.0,0.62,0.01
52.0,0.31,0.005
52.0,0.31,0.005
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
30.6,87.0,0.156
15.3,43.5,0.078
0.0,0.0,0.0
88.8,69.0,0.007
55.275,56.5,0.39099999999999996
21.75,44.0,0.7749999999999999
96.9,6.6,0.025
107.0,0.0,0.01
104.0,0.35,0.029
57.05,22.925,0.224
10.100000000000001,45.5,0.419
5.050000000000001,22.75,0.2095
0.0,0.0,0.0
66.3,68.0,0.016
35.4725,58.5,0.0115
4.645,49.0,0.007
2.3225,24.5,0.0035
0.0,0.0,0.0
50.7,79.0,0.073
25.35,39.5,0.0365
0.0,0.0,0.0
95.6,58.0,0.211
62.75,49.0,0.11975
29.900000000000002,40.0,0.0285
102.0,0.13,0.03
67.4,0.0,0.024
40.125,22.25,0.014
40.125,22.25,0.014
12.85,44.5,0.004
6.425,22.25,0.002
0.0,0.0,0.0
71.9,68.0,0.464
104.0,0.4,0.009
106.0,0.0,0.009
53.0,0.0,0.0045
0.0,0.0,0.0
56.9,80.0,0.008
106.0,0.0,0.049
105.0,0.0,0.156
52.5,0.0,0.078
0.0,0.0,0.0
46.3,85.0,0.007
23.15,42.5,0.0035
0.0,0.0,0.0
91.3,68.0,0.006
63.099999999999994,54.25,0.0195
34.9,40.5,0.033
17.45,20.25,0.0165
0.0,0.0,0.0
78.5,72.0,0.55
104.0,0.068,0.262
106.0,0.14,0.009
104.0,0.0,0.202
104.0,0.45,0.482
105.0,0.46,0.351
103.0,0.15,0.342
106.0,0.41,0.011
104.0,0.54,0.017
103.0,0.25,0.012
107.0,0.0,0.009
105.0,0.0,0.014
104.0,0.57,0.363
105.0,0.32,0.087
104.0,1.1,0.009
52.0,0.55,0.0045
52.0,0.55,0.0045
0.0,0.0,0.0
17.599999999999998,27.166666666666668,0.1845
17.599999999999998,27.166666666666668,0.1845
35.199999999999996,54.333333333333336,0.369
28.25,27.351666666666667,0.27275
21.3,0.37,0.1765
76.9,72.0,0.023
104.0,0.0,0.008
104.0,0.22,0.307
106.0,0.011,0.008
29.6,0.0,0.009
62.4,65.0,0.013
33.7225,56.75,0.012750000000000001
5.045,48.5,0.0125
104.0,0.27,0.018
105.0,0.0,0.059
70.7,33.0,0.022
35.35,16.5,0.011
0.0,0.0,0.0
96.3,67.0,0.007
58.53,53.75,0.0395
20.76,40.5,0.072
104.0,0.71,0.02
33.0,0.0,0.196
87.3,51.0,0.033
59.2,46.25,0.0215
31.1,41.5,0.009999999999999998
105.0,0.079,0.102
1.88,0.0,0.02
4.115,23.5,0.012750000000000001
4.115,23.5,0.012750000000000001
6.35,47.0,0.0055
20.475,23.5,0.07050000000000001
34.6,0.0,0.1355
58.4,76.0,0.007
30.91,87.0,0.006500000000000001
3.42,98.0,0.006
1.71,49.0,0.003
0.0,0.0,0.0
46.7,79.0,0.155
23.35,39.5,0.0775
0.0,0.0,0.0
93.9,67.0,0.008
60.400000000000006,53.75,0.012
26.9,40.5,0.016
13.45,20.25,0.008
0.0,0.0,0.0
78.7,69.0,0.898
105.0,0.51,0.007
76.225,0.335,0.005
76.225,0.335,0.005
47.45,0.16,0.003
66.3,79.0,0.009
35.692499999999995,63.5,0.00925
5.085,48.0,0.0095
2.5425,24.0,0.00475
0.0,0.0,0.0
54.8,79.0,0.013
27.4,39.5,0.0065
0.0,0.0,0.0
99.7,62.0,0.007
92.7,0.0,0.155
47.1,60.0,0.24
104.0,0.0,0.008
106.0,0.044,0.01
60.45,22.522,0.012750000000000001
60.45,22.522,0.012750000000000001
14.9,45.0,0.0155
7.45,22.5,0.00775
0.0,0.0,0.0
4.05,23.25,0.003
4.05,23.25,0.003
8.1,46.5,0.006
4.05,23.25,0.003
0.0,0.0,0.0
62.7,73.0,0.008
38.932500000000005,61.2175,0.069
15.165,49.435,0.13
104.0,0.2,0.441
106.0,0.0,0.006
62.9,40.0,0.017
31.45,20.0,0.0085
0.0,0.0,0.0
96.9,61.0,0.041
64.525,50.25,0.0275
32.150000000000006,39.5,0.013999999999999999
16.075000000000003,19.75,0.006999999999999999
0.0,0.0,0.0
84.3,60.0,0.012
103.0,0.16,0.046
43.2,59.0,0.557
21.6,29.5,0.2785
0.0,0.0,0.0
71.3,71.0,0.076
52.224999999999994,58.5,0.042249999999999996
33.15,46.0,0.0085
16.575,23.0,0.00425
0.0,0.0,0.0
58.1,77.0,0.142
29.445,88.0,1.5819999999999999
0.79,99.0,3.022
0.395,49.5,1.511
0.0,0.0,0.0
45.7,82.0,0.102
22.85,41.0,0.051
0.0,0.0,0.0
92.0,64.0,0.052
69.775,51.0,0.12075
47.55,38.0,0.1895
23.775,19.0,0.09475
0.0,0.0,0.0
80.8,69.0,0.007
66.25,54.75,0.14025
51.7,40.5,0.2735
25.85,20.25,0.13675
0.0,0.0,0.0
66.9,75.0,0.032
44.13250000000001,61.567499999999995,0.040249999999999994
21.365000000000002,48.135,0.048499999999999995
104.0,0.0,0.129
33.6,1.2,0.06
57.2,68.0,0.005
28.6,34.0,0.0025
0.0,0.0,0.0
101.0,55.0,0.112
77.7,0.57,0.342
41.5,68.0,0.018
105.0,0.0,0.008
105.0,0.4,0.006
105.0,0.27,0.013
104.0,1.0,0.006
104.0,0.0,0.375
105.0,0.0,0.316
68.2,0.39,0.269
75.0,47.0,0.144
56.725,45.75,0.35325
38.45,44.5,0.5625
19.225,22.25,0.28125
0.0,0.0,0.0
62.4,77.0,0.049
106.0,0.0,0.007
53.0,0.0,0.0035
53.0,0.0,0.0035
0.0,0.0,0.0
50.4,84.0,0.074
105.0,0.0,0.009
14.8,0.0,0.151
98.8,49.0,0.039
104.0,0.0,0.29
107.0,0.011,0.398
103.0,0.96,0.743
64.7,0.42,0.071
86.7,40.0,0.046
55.1,41.75,0.03725
23.5,43.5,0.0285
11.75,21.75,0.01425
0.0,0.0,0.0
71.9,74.0,0.009
105.0,0.41,0.077
38.5,63.0,0.242
106.0,0.033,0.009
103.0,0.18,0.392
106.0,0.088,0.01
104.0,0.09,0.846
105.0,0.0,0.085
52.5,0.0,0.0425
0.0,0.0,0.0
44.4,84.0,0.288
27.75,42.1575,0.15
11.1,0.315,0.012
91.2,69.0,0.017
106.0,0.51,0.055
70.8,32.0,0.009
35.4,16.0,0.0045
0.0,0.0,0.0
79.3,71.0,0.17
105.0,0.58,0.007
104.0,0.18,0.011
104.0,0.0,0.015
105.0,0.0,0.055
61.111666666666665,16.333333333333332,0.042499999999999996
61.111666666666665,16.333333333333332,0.042499999999999996
17.223333333333333,32.666666666666664,0.03
8.611666666666666,16.333333333333332,0.015
0.0,0.0,0.0
54.5,74.0,1.044
106.0,0.078,0.24
3.6,0.0,0.02
12.375,20.75,0.025750000000000002
12.375,20.75,0.025750000000000002
21.15,41.5,0.0315
105.0,0.0,0.003
71.0,0.38,0.629
90.4,34.0,0.039
59.550000000000004,38.0,0.058249999999999996
28.7,42.0,0.0775
14.35,21.0,0.03875
0.0,0.0,0.0
75.4,68.0,0.02
66.4,55.25,0.027000000000000003
57.4,42.5,0.034
105.0,0.0,0.158
104.0,0.0,0.045
54.385,49.0,0.0255
54.385,49.0,0.0255
4.77,98.0,0.006
103.0,0.3,0.017
105.0,0.0,0.046
104.0,0.93,0.007
105.0,1.1,0.009
10.4,0.0,0.046
5.2,0.0,0.023
0.0,0.0,0.0
39.4,84.0,0.009
19.7,42.0,0.0045
0.0,0.0,0.0
84.1,70.0,0.008
56.05,56.545,0.056749999999999995
28.0,43.09,0.1055
105.0,0.2,0.008
105.0,0.16,0.009
102.0,0.9,0.067
63.025,23.5275,0.036500000000000005
24.049999999999997,46.155,0.006
12.024999999999999,23.0775,0.003
0.0,0.0,0.0
57.8,73.0,0.12
28.959999999999997,77.5,28.4455
0.12,82.0,56.771
0.06,41.0,28.3855
0.0,0.0,0.0
47.1,79.0,0.02
104.0,0.64,0.014
105.0,0.18,0.062
104.0,0.25,0.823
105.0,0.47,0.068
66.6,36.0,0.008
33.3,18.0,0.004
0.0,0.0,0.0
70.7,76.0,0.464
53.95,68.0,0.30775
37.2,60.0,0.15150000000000002
18.6,30.0,0.07575000000000001
0.0,0.0,0.0
55.9,79.0,0.124
31.39,63.7175,0.161
6.880000000000001,48.435,0.198
104.0,0.18,0.01
102.0,2.8,0.036
100.0,4.7,0.418
104.0,0.0,0.073
106.0,0.56,0.237
105.0,0.19,0.752
105.0,0.26,0.008
104.0,0.18,0.544
104.0,0.44,0.362
104.0,0.0,0.076
107.0,0.0,0.042
104.0,0.65,0.006
105.0,0.36,0.075
52.5,0.18,0.0375
0.0,0.0,0.0
75.7,69.0,0.053
51.1,57.4225,0.262
26.5,45.845,0.471
13.25,22.9225,0.2355
0.0,0.0,0.0
63.7,71.0,0.238
104.0,0.034,0.053
104.0,0.12,0.168
106.0,0.45,0.432
104.0,0.0,0.009
52.0,0.0,0.0045
52.0,0.0,0.0045
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
37.4,83.0,0.043
105.0,0.12,0.027
8.2,0.0,0.09
10.825,22.25,0.068
10.825,22.25,0.068
13.45,44.5,0.046
6.725,22.25,0.023
0.0,0.0,0.0
72.5,73.0,0.089
47.375,59.75,0.07775
22.25,46.5,0.0665
104.0,0.045,0.025
48.1,0.37,0.147
61.5,62.0,0.011
106.0,0.078,0.011
25.8,75.0,0.931
105.0,0.45,0.002
106.0,0.0,0.123
104.0,0.33,0.383
105.0,0.0,0.089
106.0,0.0,0.008
104.0,0.14,0.049
105.0,0.16,0.005
104.0,0.3,0.269
104.0,0.48,0.109
106.0,0.14,0.104
105.0,0.0,0.024
104.0,0.0,0.683
105.0,0.0,0.035
103.0,0.34,0.026
102.0,0.0,0.235
71.4,35.0,0.009
55.6,41.0,0.00925
39.8,47.0,0.0095
105.0,0.034,0.012
105.0,0.13,0.03
105.0,0.78,0.013
104.0,0.18,0.007
105.0,0.12,0.105
105.0,0.36,0.007
94.8,0.68,0.011
42.5,62.0,0.228
104.0,0.2,0.101
48.6,0.0,0.151
90.7,44.0,0.477
72.625,41.105000000000004,0.4245
54.55,38.21,0.372
27.275,19.105,0.186
0.0,0.0,0.0
74.9,68.0,0.059
105.0,0.0,0.403
104.0,0.15,0.007
105.0,0.27,0.01
102.0,1.4,0.021
104.0,0.22,0.016
106.0,0.0,0.233
74.6,29.0,0.381
104.0,0.52,0.05
27.5,1.7,0.023
51.3,72.0,0.035
25.65,36.0,0.0175
0.0,0.0,0.0
96.1,66.0,0.007
67.35,52.5,0.037250000000000005
38.6,39.0,0.0675
19.3,19.5,0.03375
0.0,0.0,0.0
5.85,22.5,0.002
5.85,22.5,0.002
11.7,45.0,0.004
104.0,0.37,0.018
79.3,0.089,0.021
74.1,43.0,0.009
50.224999999999994,44.5,0.029500000000000002
26.349999999999998,46.0,0.05
13.174999999999999,23.0,0.025
0.0,0.0,0.0
59.2,76.0,0.005
29.66,38.0,30.1185
0.12,0.0,60.232
105.0,63.0,0.033
24.0,8.2,0.628
46.2,75.0,0.033
105.0,0.46,0.725
104.0,0.0,0.379
105.0,0.0,0.185
104.0,0.0,0.036
68.175,0.0825,0.021249999999999998
68.175,0.0825,0.021249999999999998
32.35,0.165,0.0065
79.3,78.0,0.955
105.0,0.26,0.006
105.0,0.44,0.003
101.0,0.89,0.059
106.0,0.35,0.184
105.0,0.0,0.014
104.0,0.0,0.068
106.0,0.0,0.018
53.0,0.0,0.009
0.0,0.0,0.0
55.2,81.0,0.048
104.0,0.72,0.009
58.9,24.61,0.15425
58.9,24.61,0.15425
58.9,24.61,0.15425
58.9,24.61,0.15425
58.9,24.61,0.15425
58.9,24.61,0.15425
58.9,24.61,0.15425
58.9,24.61,0.15425
13.8,48.5,0.2995
106.0,0.0,0.032
2.62,0.0,0.675
5.484999999999999,23.25,0.3405
5.484999999999999,23.25,0.3405
8.35,46.5,0.006
105.0,0.0,0.632
61.2,0.0,0.022
62.0,58.0,0.006
34.56,54.3,0.0115
7.119999999999999,50.6,0.017
103.0,0.45,0.969
11.0,0.0,0.121
50.3,75.0,0.006
25.15,37.5,0.003
0.0,0.0,0.0
95.2,64.0,0.756
67.80000000000001,51.455,0.40925
40.400000000000006,38.91,0.0625
104.0,0.0,0.415
78.0,0.06,0.002
86.8,35.0,0.007
72.225,37.03,0.167
57.65,39.06,0.327
28.825,19.53,0.1635
0.0,0.0,0.0
71.1,69.0,0.012
105.0,0.1,0.012
104.0,0.43,0.231
52.0,0.215,0.1155
0.0,0.0,0.0
60.4,79.0,0.081
30.48,89.0,4.4565
0.56,99.0,8.832
106.0,0.17,0.016
104.0,0.61,0.007
105.0,0.0,0.267
104.0,0.27,0.01
106.0,0.17,0.011
103.0,0.56,0.01
85.575,17.300250000000002,0.115
68.15,34.0405,0.22
34.075,17.02025,0.11
0.0,0.0,0.0
80.2,72.0,0.068
59.925000000000004,57.275,0.12925
39.650000000000006,42.55,0.1905
43.6,21.354999999999997,0.09775
47.55,0.16,0.005
67.2,69.0,0.008
41.362500000000004,58.6,0.07875
15.525,48.2,0.1495
7.7625,24.1,0.07475
0.0,0.0,0.0
53.5,77.0,0.248
26.75,38.5,0.124
0.0,0.0,0.0
100.0,60.0,0.03
96.3,0.0,0.532
42.0,63.0,0.414
21.0,31.5,0.207
0.0,0.0,0.0
86.7,61.0,0.672
61.675000000000004,51.0,0.493
36.650000000000006,41.0,0.314
18.325000000000003,20.5,0.157
0.0,0.0,0.0
75.6,70.0,0.236
51.074999999999996,57.7375,0.222
26.549999999999997,45.475,0.20800000000000002
106.0,0.044,0.138
105.0,0.0,0.049
105.0,0.0,0.093
104.0,0.079,0.048
104.0,0.023,0.054
104.0,0.079,0.01
104.0,0.12,0.006
105.0,0.0,0.547
106.0,0.055,0.206
104.0,0.27,0.006
106.0,0.0,0.008
104.0,0.32,0.194
104.0,0.49,0.347
103.0,0.6,0.03
105.0,0.011,0.077
106.0,0.0,0.019
79.3,19.5,0.10525
52.6,39.0,0.1915
103.0,0.63,0.565
4.29,0.0,0.008
73.2,65.0,0.009
56.650000000000006,55.332499999999996,0.06525
40.1,45.665,0.1215
45.3,23.0075,0.095
50.5,0.35,0.0685
58.2,73.0,0.041
105.0,0.26,0.249
105.0,0.68,0.006
106.0,0.1,0.39
105.0,0.067,0.007
103.0,0.8,0.021
105.0,0.067,0.399
104.0,0.21,0.085
104.0,0.0,0.019
70.975,20.0,0.17800000000000002
37.95,40.0,0.337
18.975,20.0,0.1685
0.0,0.0,0.0
79.9,65.0,0.147
46.2975,55.0,0.093
12.695,45.0,0.03900000000000001
103.0,1.3,0.014
68.1,0.34,0.075
36.26,24.17,0.0495
36.26,24.17,0.0495
4.42,48.0,0.024
104.0,0.11,0.052
106.0,0.12,0.31
53.0,0.06,0.155
53.0,0.06,0.155
0.0,0.0,0.0
102.0,69.0,0.009
57.2,0.82,0.082
45.2,70.0,0.009
22.6,35.0,0.0045
0.0,0.0,0.0
19.266666666666666,25.666666666666668,0.116
19.266666666666666,25.666666666666668,0.116
38.53333333333333,51.333333333333336,0.232
104.0,0.0,0.034
105.0,0.21,0.008
57.45,23.355,0.00675
57.45,23.355,0.00675
9.9,46.5,0.0055
105.0,0.0,0.007
22.1,0.0,0.011
66.2,65.0,0.012
36.595,79.5,0.4475
6.99,94.0,0.883
3.495,47.0,0.4415
0.0,0.0,0.0
50.7,80.0,0.089
25.35,40.0,0.0445
0.0,0.0,0.0
98.8,64.0,0.012
105.0,0.0,0.026
52.5,0.0,0.013
52.5,0.0,0.013
52.5,0.0,0.013
52.5,0.0,0.013
52.5,0.0,0.013
52.5,0.0,0.013
52.5,0.0,0.013
0.0,0.0,0.0
4.075,23.0,0.00225
4.075,23.0,0.00225
8.15,46.0,0.0045
104.0,0.15,0.008
103.0,0.58,0.009
64.3,40.0,0.009
34.175,69.0,0.0165
4.05,98.0,0.024
2.025,49.0,0.012
0.0,0.0,0.0
36.6,84.0,0.028
18.3,42.0,0.014
0.0,0.0,0.0
7.4,22.0,0.00525
7.4,22.0,0.00525
14.8,44.0,0.0105
7.4,22.0,0.00525
0.0,0.0,0.0
80.0,62.0,0.038
61.55,52.2775,0.03275
43.1,42.555,0.0275
105.0,0.24,0.006
104.0,0.23,0.569
103.0,0.68,0.009
105.0,0.19,0.007
105.0,0.0,0.02
105.0,0.28,0.012
104.0,0.045,0.594
63.7,40.0,0.015
31.85,20.0,0.0075
0.0,0.0,0.0
100.0,55.0,0.071
60.8,0.29,0.007
46.4,69.0,0.088
23.2,34.5,0.044
0.0,0.0,0.0
87.4,68.0,0.039
106.0,0.4,0.012
103.0,0.0,0.194
105.0,0.25,0.027
41.6,0.0,0.019
77.3,54.0,0.006
104.0,0.045,0.065
105.0,0.22,0.012
104.0,0.09,0.011
104.0,0.2,0.644
105.0,0.0,0.037
105.0,0.0,0.07
103.0,0.63,0.015
106.0,0.0,0.657
105.0,0.0,0.005
104.0,0.0,0.018
105.0,0.26,0.012
104.0,0.9,0.479
104.0,0.27,0.919
21.5,8.0,0.064
94.2,50.0,0.276
104.0,0.88,0.009
105.0,0.54,0.051
58.85,22.52,0.0335
58.85,22.52,0.0335
12.7,44.5,0.016
105.0,0.0,0.008
40.6,0.63,0.041
74.1,56.0,0.566
58.0,50.75,0.2935
41.9,45.5,0.021
105.0,0.11,0.008
56.4,0.46,0.287
57.7,62.0,0.029
30.650000000000002,80.0,0.1175
3.6,98.0,0.206
1.8,49.0,0.103
0.0,0.0,0.0
49.0,77.0,0.347
36.775,38.5,0.17675
24.55,0.0,0.0065
20.925,21.25,0.005
20.925,21.25,0.005
17.3,42.5,0.0035
8.65,21.25,0.00175
0.0,0.0,0.0
81.2,70.0,0.047
63.775000000000006,55.945,0.239
46.35,41.89,0.431
23.175,20.945,0.2155
0.0,0.0,0.0
67.8,74.0,0.005
62.925,59.0,0.02575
58.05,44.0,0.0465
46.125,22.0215,0.025
34.2,0.043,0.0035
54.3,78.0,0.31
27.15,39.0,0.155
0.0,0.0,0.0
100.0,66.0,0.008
36.4,0.35,0.007
42.1,76.0,0.012
21.05,38.0,0.006
0.0,0.0,0.0
89.2,70.0,0.008
54.102500000000006,56.25,0.12125000000000001
19.005000000000003,42.5,0.23450000000000001
9.502500000000001,21.25,0.11725000000000001
0.0,0.0,0.0
76.6,72.0,0.03
104.0,0.11,0.021
52.0,0.055,0.0105
52.0,0.055,0.0105
52.0,0.055,0.0105
52.0,0.055,0.0105
52.0,0.055,0.0105
52.0,0.055,0.0105
52.0,0.055,0.0105
0.0,0.0,0.0
52.9,94.0,0.236
26.45,47.0,0.118
0.0,0.0,0.0
20.333333333333332,24.666666666666668,0.19899999999999998
20.333333333333332,24.666666666666668,0.19899999999999998
40.666666666666664,49.333333333333336,0.39799999999999996
20.333333333333332,24.666666666666668,0.19899999999999998
0.0,0.0,0.0
83.1,68.0,0.015
62.949999999999996,54.75,0.04725
42.8,41.5,0.0795
21.4,20.75,0.03975
0.0,0.0,0.0
71.1,71.0,0.096
43.25,59.75,0.0535
15.399999999999999,48.5,0.011
103.0,0.28,0.623
34.9,0.57,0.401
63.2,64.0,0.007
31.905,32.0,0.0035
0.61,0.0,0.0
105.0,0.11,0.01
103.0,0.52,0.023
105.0,0.46,0.046
105.0,0.51,0.295
105.0,0.034,0.01
60.525,22.267,0.00675
60.525,22.267,0.00675
16.05,44.5,0.0035
18.725,22.415,0.03775
21.4,0.33,0.072
79.9,71.0,0.009
46.977500000000006,57.75,0.034749999999999996
14.055,44.5,0.0605
104.0,0.47,0.065
74.4,0.032,0.179
66.4,51.0,0.117
56.2025,48.5,0.11625
46.004999999999995,46.0,0.1155
107.0,0.38,0.005
41.7,0.42,0.01
54.4,67.0,0.029
27.2,33.5,0.0145
0.0,0.0,0.0
99.9,63.0,0.082
84.675,47.29,0.09575
69.44999999999999,31.58,0.1095
105.0,0.77,0.024
18.3,0.0,0.035
16.875,21.5,0.02425
16.875,21.5,0.02425
15.45,43.0,0.0135
102.0,0.49,0.411
104.0,0.3,0.22
105.0,0.37,0.985
105.0,0.16,0.009
104.0,0.41,0.029
104.0,0.43,0.293
106.0,0.0,0.033
104.0,0.35,0.021
105.0,0.6,0.014
105.0,0.011,0.01
104.0,0.17,0.019
105.0,0.19,0.006
105.0,0.045,0.008
105.0,0.0,0.032
103.0,0.0,0.021
60.975,21.75,0.013000000000000001
60.975,21.75,0.013000000000000001
18.95,43.5,0.005
9.475,21.75,0.0025
0.0,0.0,0.0
17.866666666666664,26.333333333333332,0.13383333333333333
17.866666666666664,26.333333333333332,0.13383333333333333
35.73333333333333,52.666666666666664,0.26766666666666666
105.0,0.089,0.009
33.2,0.0,0.007
19.700000000000003,23.5,0.01
19.700000000000003,23.5,0.01
6.2,47.0,0.013
3.1,23.5,0.0065
0.0,0.0,0.0
59.1,74.0,0.069
44.707499999999996,61.565,0.084
30.314999999999998,49.13,0.099
105.0,0.31,0.011
105.0,0.0,0.008
104.0,0.079,0.008
105.0,0.16,0.009
104.0,0.11,0.007
104.0,0.4,0.356
105.0,0.067,0.011
104.0,0.33,0.008
52.0,0.165,0.004
0.0,0.0,0.0
82.5,72.0,0.881
47.47,58.5,0.638
12.44,45.0,0.395
105.0,0.0,0.057
94.3,0.42,0.018
55.6,46.0,0.498
50.4,57.0,0.006
103.0,1.0,0.041
104.0,0.81,0.027
105.0,0.32,0.03
102.0,0.51,0.008
106.0,0.055,0.056
103.0,0.1,0.494
105.0,0.83,0.361
105.0,0.0,0.006
52.5,0.0,0.003
52.5,0.0,0.003
0.0,0.0,0.0
7.4,21.75,0.00325
7.4,21.75,0.00325
14.8,43.5,0.0065
7.4,21.75,0.00325
0.0,0.0,0.0
78.8,63.0,0.011
51.849999999999994,54.3125,0.050499999999999996
24.9,45.625,0.09
105.0,0.69,0.007
31.0,0.26,0.044
66.7,63.0,0.006
36.35,56.725,0.1085
6.0,50.45,0.211
3.0,25.225,0.1055
0.0,0.0,0.0
50.3,78.0,0.513
25.15,39.0,0.2565
0.0,0.0,0.0
9.475,20.5,0.0975
9.475,20.5,0.0975
18.95,41.0,0.195
9.475,20.5,0.0975
0.0,0.0,0.0
86.4,59.0,0.01
69.625,49.518249999999995,0.01125
52.85,40.0365,0.0125
26.425,20.01825,0.00625
0.0,0.0,0.0
3.3,23.5,0.0045
3.3,23.5,0.0045
6.6,47.0,0.009
104.0,0.51,0.006
43.8,0.0,0.04
62.0,63.0,0.115
31.025,80.0,35.724
0.05,97.0,71.333
104.0,59.0,0.004
21.6,0.0,0.243
48.6,74.0,0.004
24.3,37.0,0.002
0.0,0.0,0.0
8.45,21.25,0.00225
8.45,21.25,0.00225
16.9,42.5,0.0045
104.0,0.54,0.007
104.0,0.75,0.104
57.05,23.375,0.0535
57.05,23.375,0.0535
10.1,46.0,0.003
5.05,23.0,0.0015
0.0,0.0,0.0
66.6,71.0,0.005
38.735,59.25,0.051250000000000004
10.870000000000001,47.5,0.0975
5.4350000000000005,23.75,0.04875
0.0,0.0,0.0
55.3,74.0,0.007
36.849999999999994,37.205,0.006
18.4,0.41,0.005
9.2,0.205,0.0025
0.0,0.0,0.0
42.9,80.0,0.007
104.0,0.35,0.013
30.0,0.0,0.007
22.3,21.75,0.05425000000000001
22.3,21.75,0.05425000000000001
14.6,43.5,0.1015
7.3,21.75,0.05075
0.0,0.0,0.0
75.7,71.0,0.854
50.05,58.259,0.55475
24.4,45.518,0.2555
12.2,22.759,0.12775
0.0,0.0,0.0
63.2,74.0,0.158
58.27,61.3975,0.08575
53.34,48.795,0.0135
105.0,0.034,0.029
43.8,0.0,0.278
53.0,68.0,0.098
26.5,34.0,0.049
0.0,0.0,0.0
96.5,65.0,0.008
67.35,52.0,0.0105
38.2,39.0,0.013000000000000001
106.0,0.077,0.094
52.7,0.0,0.297
32.575,22.25,0.15225
32.575,22.25,0.15225
12.45,44.5,0.0075
70.8,33.0,0.01
82.2,21.0,0.378
82.6,20.0,0.015
72.0,32.0,0.031
14.4,86.0,0.04
83.5,20.0,0.443
30.4,18.0,0.007
59.8,66.0,0.006
30.06,33.0,0.003
0.32,0.0,0.0
0.16,0.0,0.0
0.0,0.0,0.0
46.7,80.0,0.014
103.0,0.011,0.024
17.5,0.0,0.034
95.3,51.0,0.916
103.0,0.44,0.341
54.9,48.0,0.01
105.0,0.45,0.213
104.0,0.24,0.007
104.0,0.64,0.007
75.25,21.5225,0.0075
46.5,42.405,0.008
105.0,0.36,0.007
104.0,0.1,0.352
103.0,1.1,0.015
103.0,0.48,0.67
104.0,1.0,0.006
105.0,0.25,0.119
105.0,0.58,0.148
52.5,0.29,0.074
52.5,0.29,0.074
0.0,0.0,0.0
98.9,72.0,0.018
107.0,0.12,0.32
105.0,0.056,0.022
52.5,0.028,0.011
0.0,0.0,0.0
7.375,21.75,0.00275
7.375,21.75,0.00275
14.75,43.5,0.0055
7.375,21.75,0.00275
0.0,0.0,0.0
77.1,72.0,0.006
48.224999999999994,58.75,0.13475
19.35,45.5,0.2635
9.675,22.75,0.13175
0.0,0.0,0.0
61.5,75.0,0.006
105.0,0.36,0.014
11.3,89.0,0.008
5.65,44.5,0.004
0.0,0.0,0.0
48.2,80.0,0.903
24.1,40.0,0.4515
0.0,0.0,0.0
96.7,64.0,0.023
105.0,0.067,0.005
103.0,0.0,0.009
105.0,0.022,0.181
55.8,24.511,0.09425
55.8,24.511,0.09425
55.8,24.511,0.09425
55.8,24.511,0.09425
55.8,24.511,0.09425
55.8,24.511,0.09425
55.8,24.511,0.09425
55.8,24.511,0.09425
6.6,49.0,0.0075
3.3,24.5,0.00375
0.0,0.0,0.0
59.8,74.0,0.005
47.105,37.0,0.006
34.41,0.0,0.007
105.0,0.31,0.021
54.3,0.58,0.002
45.8,70.0,0.037
22.9,35.0,0.0185
0.0,0.0,0.0
94.0,67.0,0.152
105.0,0.12,0.009
52.5,0.06,0.0045
52.5,0.06,0.0045
0.0,0.0,0.0
5.325,22.5,0.00225
5.325,22.5,0.00225
10.65,45.0,0.0045
5.325,22.5,0.00225
0.0,0.0,0.0
66.2,75.0,0.688
41.635000000000005,61.370000000000005,0.418
17.07,47.74,0.148
103.0,0.19,0.044
69.0,0.0,0.005
56.4,60.0,0.005
50.675,30.0,0.24425
44.95,0.0,0.4835
33.075,20.5,0.24325
33.075,20.5,0.24325
21.2,41.0,0.003
10.6,20.5,0.0015
0.0,0.0,0.0
88.7,62.0,0.013
55.075,52.25,0.07425000000000001
21.45,42.5,0.1355
10.725,21.25,0.06775
0.0,0.0,0.0
75.6,69.0,0.295
42.8375,57.25,0.154
10.075000000000001,45.5,0.013000000000000001
103.0,0.0,0.033
9.97,0.0,0.05
64.1,68.0,0.006
34.059999999999995,83.0,0.017
4.02,98.0,0.028
2.01,49.0,0.014
0.0,0.0,0.0
50.4,78.0,0.057
25.2,39.0,0.0285
0.0,0.0,0.0
95.3,64.0,0.036
62.525,52.25,0.040249999999999994
29.75,40.5,0.0445
14.875,20.25,0.02225
0.0,0.0,0.0
83.3,66.0,0.182
105.0,0.16,0.156
45.3,57.0,0.011
22.65,28.5,0.0055
0.0,0.0,0.0
71.0,67.0,0.176
41.75,57.75,0.20199999999999999
12.5,48.5,0.22799999999999998
6.25,24.25,0.11399999999999999
0.0,0.0,0.0
58.0,75.0,0.011
34.0775,56.5,16.598250000000004
10.155,38.0,33.185500000000005
5.0775,19.0,16.592750000000002
0.0,0.0,0.0
47.2,81.0,0.02
35.625,40.5,0.0585
24.05,0.0,0.097
20.9,21.0,0.052750000000000005
